time,coin,dir,px,sz,ntl,fee,closedPnl
22/08/2024 - 09:52:13,BTC,Close Short,60621,0.03943,2390.28603,0,18.961887
22/08/2024 - 09:52:14,BTC,Close Short,60621,0.27894,16909.621740000002,0,134.142246
22/08/2024 - 09:52:14,BTC,Close Short,60621,0.03094,1875.61374,0,14.879046
22/08/2024 - 10:03:22,BTC,Close Short,60739.55786217,2.39794,145649.81538001195,36.412449,832.4622569999999
22/08/2024 - 12:52:33,BTC,Open Long,60775.52485332,15.56231,945807.5581800704,236.451868,-236.451868
22/08/2024 - 13:25:33,BTC,Open Long,60969.00054415,2.97712,181512.03089999987,45.378005,-45.378005
22/08/2024 - 14:16:49,BTC,Close Long,60931.99701234,0.33471,20394.548720000323,5.098633,36.906472
22/08/2024 - 14:16:51,BTC,Close Long,60929,0.00019,11.57651,0,0.023275
22/08/2024 - 14:16:51,BTC,Close Long,60929,0.28696,17484.18584,0,35.1526
22/08/2024 - 14:16:51,BTC,Close Long,60929,0.28822,17560.95638,0,35.30695
22/08/2024 - 14:16:55,BTC,Close Long,60929,0.2936,17888.7544,0,35.966
22/08/2024 - 14:16:56,BTC,Close Long,60929,0.29239,17815.03031,0,35.817775
22/08/2024 - 14:16:58,BTC,Close Long,60929,11.73296,714877.51984,0,1437.2876
22/08/2024 - 14:17:00,BTC,Close Long,60929,0.22487,13701.104229999999,0,27.546575
22/08/2024 - 14:17:00,BTC,Close Long,60929,0.0306,1864.4274,0,3.7485
22/08/2024 - 14:45:49,BTC,Close Long,60860,0.03366,2048.5476000000003,0,1.80081
22/08/2024 - 14:45:50,BTC,Close Long,60860,0.001,60.86,0,0.0535
22/08/2024 - 14:45:51,BTC,Close Long,60860,0.00019,11.563400000000001,0,0.010165
22/08/2024 - 14:45:52,BTC,Close Long,60860,1.35698,82585.8028,0,72.59843
22/08/2024 - 14:45:52,BTC,Close Long,60860,1.29437,78775.3582,0,69.248795
22/08/2024 - 14:45:53,BTC,Close Long,60860,0.01479,900.1193999999999,0,0.791265
22/08/2024 - 14:45:54,BTC,Close Long,60860,0.002,121.72,0,0.107
22/08/2024 - 14:45:55,BTC,Close Long,60860,0.001,60.86,0,0.0535
22/08/2024 - 14:45:56,BTC,Close Long,60860,1.71812,104564.7832,0,91.91942
22/08/2024 - 14:45:56,BTC,Close Long,60860,0.63282,38513.425200000005,0,33.85587
22/08/2024 - 16:11:11,BTC,Open Long,61268.48481416,15.57141,954036.6971200592,238.509152,-238.509152
22/08/2024 - 18:14:27,kPEPE,Open Short,0.00796282,44655770,355585.85847140005,88.896418,-88.896418
22/08/2024 - 18:21:45,kPEPE,Close Short,0.007969,3113549,24811.871981,6.202965,-27.997808
22/08/2024 - 18:21:45,kPEPE,Close Short,0.007969,432749,3448.576781,0,-3.029243
22/08/2024 - 18:21:48,kPEPE,Close Short,0.007969,136630,1088.80447,0,-0.95641
22/08/2024 - 18:21:48,kPEPE,Close Short,0.007969,59528,474.37863200000004,0,-0.416696
22/08/2024 - 18:21:49,kPEPE,Close Short,0.007969,658757,5249.634533,0,-4.611299
22/08/2024 - 18:21:49,kPEPE,Close Short,0.007969,255908,2039.330852,0,-1.791356
22/08/2024 - 18:21:49,kPEPE,Close Short,0.007969,3225,25.700025,0,-0.022575
22/08/2024 - 18:21:49,kPEPE,Close Short,0.007969,3148,25.086412000000003,0,-0.022036
22/08/2024 - 18:21:50,kPEPE,Close Short,0.007969,1060263,8449.235847,0,-7.421841
22/08/2024 - 18:21:50,kPEPE,Close Short,0.007969,114657,913.701633,0,-0.802599
22/08/2024 - 18:21:50,kPEPE,Close Short,0.007969,5219996,41598.148124,0,-36.539972
22/08/2024 - 18:21:50,kPEPE,Close Short,0.007969,114657,913.701633,0,-0.802599
22/08/2024 - 18:21:50,kPEPE,Close Short,0.007969,67962,541.5891780000001,0,-0.475734
22/08/2024 - 18:21:51,kPEPE,Close Short,0.007969,84698,674.9583620000001,0,-0.592886
22/08/2024 - 18:21:52,kPEPE,Close Short,0.007969,15376,122.531344,0,-0.107632
22/08/2024 - 18:21:53,kPEPE,Close Short,0.007969,255908,2039.330852,0,-1.791356
22/08/2024 - 18:21:56,kPEPE,Close Short,0.007969,203786,1623.970634,0,-1.426502
22/08/2024 - 18:21:58,kPEPE,Close Short,0.007969,62743,499.99896700000005,0,-0.439201
22/08/2024 - 18:22:01,kPEPE,Close Short,0.007969,203786,1623.970634,0,-1.426502
22/08/2024 - 18:22:22,kPEPE,Close Short,0.00798289,7944151,63417.28357638999,15.854321,-181.822702
22/08/2024 - 18:22:23,kPEPE,Close Short,0.007984,51103,408.006352,0,-1.124266
22/08/2024 - 18:22:23,kPEPE,Close Short,0.007984,41932,334.785088,0,-0.922504
22/08/2024 - 18:22:23,kPEPE,Close Short,0.007984,4374996,34929.968064,0,-96.249912
22/08/2024 - 18:22:25,kPEPE,Close Short,0.007984,203786,1627.0274239999999,0,-4.483292
22/08/2024 - 18:22:43,kPEPE,Close Short,0.007984,812923,6490.377232,0,-17.884306
22/08/2024 - 18:22:43,kPEPE,Close Short,0.007984,736646,5881.381664,0,-16.206212
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,6945586,55453.558624,0,-152.802892
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,394395,3148.84968,0,-8.67669
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,3851742,30752.308128,0,-84.738324
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,67962,542.608608,0,-1.495164
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,941520,7517.095679999999,0,-20.71344
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,895978,7153.488351999999,0,-19.711516
22/08/2024 - 18:22:44,kPEPE,Close Short,0.007984,56468,450.840512,0,-1.242296
22/08/2024 - 18:22:45,kPEPE,Close Short,0.007984,57280,457.32352,0,-1.26016
22/08/2024 - 18:22:45,kPEPE,Close Short,0.007984,116053,926.567152,0,-2.553166
22/08/2024 - 18:22:45,kPEPE,Close Short,0.007984,97727,780.2523679999999,0,-2.149994
22/08/2024 - 18:22:45,kPEPE,Close Short,0.007984,432234,3450.956256,0,-9.509148
22/08/2024 - 18:22:46,kPEPE,Close Short,0.007984,38746,309.34806399999997,0,-0.852412
22/08/2024 - 18:22:46,kPEPE,Close Short,0.007984,3,0.023952,0,-0.000066
22/08/2024 - 18:22:46,kPEPE,Close Short,0.007984,432234,3450.956256,0,-9.509148
22/08/2024 - 18:22:47,kPEPE,Close Short,0.007984,198563,1585.326992,0,-4.368386
22/08/2024 - 18:22:57,kPEPE,Close Short,0.007984,800000,6387.2,0,-17.6
22/08/2024 - 18:22:57,kPEPE,Close Short,0.007984,802895,6410.31368,0,-17.66369
22/08/2024 - 18:22:57,kPEPE,Close Short,0.007984,878457,7013.6006879999995,0,-19.326054
22/08/2024 - 18:23:08,kPEPE,Close Short,0.007984,471464,3764.168576,0,-10.372208
22/08/2024 - 18:23:08,kPEPE,Close Short,0.007984,122730,979.87632,0,-2.70006
22/08/2024 - 18:23:09,kPEPE,Close Short,0.007984,156920,1252.84928,0,-3.45224
22/08/2024 - 18:23:09,kPEPE,Close Short,0.007984,375766,3000.1157439999997,0,-8.266852
22/08/2024 - 18:23:10,kPEPE,Close Short,0.007984,9926,79.249184,0,-0.218372
22/08/2024 - 18:23:12,kPEPE,Close Short,0.007984,278258,2221.611872,0,-6.121676
22/08/2024 - 18:37:06,kPEPE,Open Short,0.00795505,44322066,352584.2511333,88.146093,-88.146093
22/08/2024 - 18:38:50,kPEPE,Close Short,0.007961,1211447,9644.329566999999,0,-7.268682
22/08/2024 - 18:38:52,kPEPE,Close Short,0.007961,114408,910.8020879999999,0,-0.686448
22/08/2024 - 18:38:52,kPEPE,Close Short,0.007961,1137531,9055.884290999998,0,-6.825186
22/08/2024 - 18:38:52,kPEPE,Close Short,0.007961,280055,2229.5178549999996,0,-1.68033
22/08/2024 - 18:38:52,kPEPE,Close Short,0.007961,152749,1216.0347889999998,0,-0.916494
22/08/2024 - 18:40:51,kPEPE,Close Short,0.007958,12339850,98200.5263,0,-37.01955
22/08/2024 - 18:40:51,kPEPE,Close Short,0.007958,2017572,16055.837975999999,0,-6.052716
22/08/2024 - 18:40:51,kPEPE,Close Short,0.007958,76368,607.736544,0,-0.229104
22/08/2024 - 18:40:51,kPEPE,Close Short,0.007958,56410,448.91078,0,-0.16923
22/08/2024 - 18:40:51,kPEPE,Close Short,0.007958,79219,630.424802,0,-0.237657
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,85597,681.180926,0,-0.256791
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,67962,540.841596,0,-0.203886
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,254979,2029.122882,0,-0.764937
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,841192,6694.205935999999,0,-2.523576
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,56410,448.91078,0,-0.16923
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,376551,2996.592858,0,-1.129653
22/08/2024 - 18:40:52,kPEPE,Close Short,0.007958,27016,214.993328,0,-0.081048
22/08/2024 - 18:40:53,kPEPE,Close Short,0.007958,1560182,12415.928356,0,-4.680546
22/08/2024 - 18:40:53,kPEPE,Close Short,0.007958,7049,56.095942,0,-0.021147
22/08/2024 - 18:40:53,kPEPE,Close Short,0.007958,56410,448.91078,0,-0.16923
22/08/2024 - 18:40:54,kPEPE,Close Short,0.007958,2637468,20988.970344,0,-7.912404
22/08/2024 - 18:40:54,kPEPE,Close Short,0.007958,3938,31.338604,0,-0.011814
22/08/2024 - 18:40:54,kPEPE,Close Short,0.007958,432961,3445.503638,0,-1.298883
22/08/2024 - 18:40:55,kPEPE,Close Short,0.007958,922153,7338.493574,0,-2.766459
22/08/2024 - 18:40:55,kPEPE,Close Short,0.007958,376551,2996.592858,0,-1.129653
22/08/2024 - 18:40:56,kPEPE,Close Short,0.007958,56410,448.91078,0,-0.16923
22/08/2024 - 18:40:56,kPEPE,Close Short,0.007958,383690,3053.4050199999997,0,-1.15107
22/08/2024 - 18:40:56,kPEPE,Close Short,0.007958,22191,176.595978,0,-0.066573
22/08/2024 - 18:40:56,kPEPE,Close Short,0.007958,827695,6586.79681,0,-2.483085
22/08/2024 - 18:40:56,kPEPE,Close Short,0.007958,805320,6408.73656,0,-2.41596
22/08/2024 - 18:40:56,kPEPE,Close Short,0.007958,376551,2996.592858,0,-1.129653
22/08/2024 - 18:40:58,kPEPE,Close Short,0.007958,73769,587.0537019999999,0,-0.221307
22/08/2024 - 18:40:58,kPEPE,Close Short,0.007958,426431,3393.537898,0,-1.279293
22/08/2024 - 18:40:59,kPEPE,Close Short,0.007958,376551,2996.592858,0,-1.129653
22/08/2024 - 18:41:00,kPEPE,Close Short,0.007958,805228,6408.004424,0,-2.415684
22/08/2024 - 18:41:00,kPEPE,Close Short,0.007958,805228,6408.004424,0,-2.415684
22/08/2024 - 18:41:05,kPEPE,Close Short,0.007958,203786,1621.728988,0,-0.611358
22/08/2024 - 18:41:12,kPEPE,Close Short,0.007958,398645,3172.41691,0,-1.195935
22/08/2024 - 18:41:17,kPEPE,Close Short,0.007958,203786,1621.728988,0,-0.611358
22/08/2024 - 18:41:42,kPEPE,Close Short,0.007958,171129,1361.844582,0,-0.513387
22/08/2024 - 18:41:42,kPEPE,Close Short,0.007958,233205,1855.84539,0,-0.699615
22/08/2024 - 18:41:46,kPEPE,Close Short,0.007958,803135,6391.34833,0,-2.409405
22/08/2024 - 18:41:46,kPEPE,Close Short,0.007958,158944,1264.876352,0,-0.476832
22/08/2024 - 18:41:49,kPEPE,Close Short,0.007959,720444,5734.013796,1.433503,-4.315279
22/08/2024 - 19:48:07,BTC,Open Long,60691,2.89154,175490.45414,43.87261,-43.87261
22/08/2024 - 21:04:54,WLD,Open Short,1.6428639,124863.2,205133.24371848,51.283299,-51.283299
22/08/2024 - 21:13:03,WLD,Open Short,1.63359836,40400.3,65997.863823508,16.499462,-16.499462
22/08/2024 - 21:13:15,WLD,Open Short,1.63363079,40400.3,65999.174005237,16.499787,-16.499787
22/08/2024 - 21:14:16,WLD,Open Short,1.6299029,39586.2,64521.66217998,16.130407,-16.130407
23/08/2024 - 05:41:37,BTC,Open Long,60566.09824463,2.8655,173552.15451998726,43.38803,-43.38803
23/08/2024 - 05:43:03,BTC,Open Long,60559.02476706,2.8655,173531.88547001043,43.382966,-43.382966
23/08/2024 - 06:09:29,BTC,Open Long,60926.58196017,2.85169,173743.72450999718,43.435926,-43.435926
23/08/2024 - 06:11:14,BTC,Open Long,60944.61709408,11.363,692513.684040031,173.128408,-173.128408
23/08/2024 - 06:34:25,TRX,Open Short,0.15516092,700000,108612.644,27.153154,-27.153154
23/08/2024 - 19:46:39,BTC,Close Long,61984.79676861,9.83416,609568.4089899937,152.392096,9618.797502000001
23/08/2024 - 19:49:12,BTC,Close Long,61473.62300678,6.78113,416860.62917996605,104.215141,3167.157983
23/08/2024 - 19:49:14,BTC,Close Long,61462,0.04993,3068.79766,0,23.507044
23/08/2024 - 19:49:14,BTC,Close Long,61462,0.11739,7215.024179999999,0,55.267212
23/08/2024 - 19:49:15,BTC,Close Long,61462,0.13677,8406.15774,0,64.391316
23/08/2024 - 19:49:21,BTC,Close Long,61462,0.00912,560.5334399999999,0,4.293696
23/08/2024 - 19:49:21,BTC,Close Long,61462,0.15053,9251.87486,0,70.869524
23/08/2024 - 19:49:22,BTC,Close Long,61462,0.0967,5943.3754,0,45.52636
23/08/2024 - 19:49:22,BTC,Close Long,61462,0.74939,46059.00818,0,352.812812
23/08/2024 - 19:49:22,BTC,Close Long,61462,0.10009,6151.73158,0,47.122372
23/08/2024 - 19:49:22,BTC,Close Long,61462,0.08,4916.96,0,37.664
23/08/2024 - 19:49:22,BTC,Close Long,61462,1.1706,71947.41720000001,0,551.11848
23/08/2024 - 19:49:23,BTC,Close Long,61462,0.0004,24.5848,0,0.18832
23/08/2024 - 19:49:23,BTC,Close Long,61462,0.41349,25413.92238,0,194.671092
23/08/2024 - 19:49:23,BTC,Close Long,61462,0.27124,16670.952879999997,0,127.699792
23/08/2024 - 19:49:23,BTC,Close Long,61462,1.42518,87594.41316,0,670.974744
23/08/2024 - 19:49:23,BTC,Close Long,61462,0.10677,6562.29774,0,50.267316
23/08/2024 - 19:49:23,BTC,Close Long,61462,1.463,89918.906,0,688.7804
23/08/2024 - 19:49:23,BTC,Close Long,61462,2.03108,124834.23896000002,0,956.232464
23/08/2024 - 19:49:24,BTC,Close Long,61462,2.56047,157371.60714,0,1205.469276
23/08/2024 - 19:49:24,BTC,Close Long,61462,0.41449,25475.384380000003,0,195.141892
23/08/2024 - 19:49:24,BTC,Close Long,61462,0.51534,31673.827080000003,0,242.622072
23/08/2024 - 19:49:24,BTC,Close Long,61462,0.93471,57449.14602,0,440.061468
23/08/2024 - 19:49:24,BTC,Close Long,61462,0.01119,687.75978,0,5.268252
23/08/2024 - 19:49:25,BTC,Close Long,61462,0.31924,19621.12888,0,150.298192
23/08/2024 - 19:49:25,BTC,Close Long,61462,0.43227,26568.17874,0,203.512716
23/08/2024 - 19:49:25,BTC,Close Long,61462,2.56273,157510.51126,0,1206.533284
23/08/2024 - 19:49:25,BTC,Close Long,61462,0.35731,21960.987220000003,0,168.221548
23/08/2024 - 19:49:25,BTC,Close Long,61462,0.04191,2575.87242,0,19.731228
23/08/2024 - 19:49:25,BTC,Close Long,61462,0.29423,18083.96426,0,138.523484
23/08/2024 - 20:08:42,BTC,Close Long,61587.63433169,5.87568,361869.2312900243,90.467299,3413.989975
23/08/2024 - 20:34:38,BTC,Open Long,61226.70670464,6.49267,397524.801820015,99.381192,-99.381192
23/08/2024 - 20:40:52,BTC,Close Long,61126.41873194,3.74366,228836.52875001452,57.209123,-432.628095
23/08/2024 - 20:40:53,BTC,Close Long,61124,0.01003,613.0737200000001,0,-1.030081
23/08/2024 - 20:40:55,BTC,Close Long,61124,0.0126,770.1624,0,-1.29402
23/08/2024 - 20:40:55,BTC,Close Long,61124,0.09521,5819.61604,0,-9.778067
23/08/2024 - 20:40:55,BTC,Close Long,61124,0.27862,17030.368879999998,0,-28.614274
23/08/2024 - 20:40:56,BTC,Close Long,61124,0.08215,5021.3366,0,-8.436805
23/08/2024 - 20:40:57,BTC,Close Long,61124,0.06655,4067.8022,0,-6.834685
23/08/2024 - 20:40:57,BTC,Close Long,61124,0.0385,2353.274,0,-3.95395
23/08/2024 - 20:41:00,BTC,Close Long,61124,0.01051,642.41324,0,-1.079377
23/08/2024 - 20:41:02,BTC,Close Long,61124,0.34368,21007.09632,0,-35.295936
23/08/2024 - 20:41:02,BTC,Close Long,61124,0.34369,21007.70756,0,-35.296963
23/08/2024 - 20:41:03,BTC,Close Long,61124,0.01605,981.0401999999999,0,-1.648335
23/08/2024 - 20:41:06,BTC,Close Long,61124,0.01914,1169.91336,0,-1.965678
23/08/2024 - 20:41:06,BTC,Close Long,61124,0.77858,47589.92392,0,-79.960166
23/08/2024 - 20:41:06,BTC,Close Long,61124,0.3039,18575.5836,0,-31.21053
23/08/2024 - 20:41:06,BTC,Close Long,61124,0.3498,21381.1752,0,-35.92446
23/08/2024 - 21:11:47,BTC,Open Short,61692.5254054,16.60887,1024643.1344299859,256.160769,-256.160769
23/08/2024 - 22:04:42,BTC,Close Short,61547.86247288,16.60887,1022240.4465899424,255.560096,2146.7057889999996
24/08/2024 - 02:02:33,BTC,Open Short,63660.36336531,16.47078,1048535.8397100806,262.133946,-262.133946
24/08/2024 - 04:15:14,BTC,Open Short,64602.30989474,3.2017,206837.21558998906,51.709299,-51.709299
24/08/2024 - 04:20:57,BTC,Open Short,64552.06978168,3.2017,206676.36182000488,51.669086,-51.669086
24/08/2024 - 04:22:40,BTC,Open Short,64486.26565887,3.2017,206465.67676000408,51.616408,-51.616408
24/08/2024 - 13:47:05,TRX,Open Short,0.15972454,478919,76495.11697226,19.123771,-19.123771
24/08/2024 - 14:30:11,ETH,Open Long,2779.54300979,605.2422,1682296.726239921,420.574157,-420.574157
24/08/2024 - 17:25:21,ETH,Close Long,2760,3.1962,8821.512,0,-62.453748
24/08/2024 - 17:25:21,ETH,Close Long,2760,14.6328,40386.528,0,-285.924912
24/08/2024 - 17:25:21,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:21,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:21,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:22,ETH,Close Long,2760,0.03,82.8,0,-0.5862
24/08/2024 - 17:25:22,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:29,ETH,Close Long,2760,0.02,55.2,0,-0.3908
24/08/2024 - 17:25:29,ETH,Close Long,2760,0.02,55.2,0,-0.3908
24/08/2024 - 17:25:31,ETH,Close Long,2760,0.02,55.2,0,-0.3908
24/08/2024 - 17:25:32,ETH,Close Long,2760,0.04,110.4,0,-0.7816
24/08/2024 - 17:25:33,ETH,Close Long,2760,0.06,165.6,0,-1.1724
24/08/2024 - 17:25:33,ETH,Close Long,2760,2.3376,6451.776000000001,0,-45.676704
24/08/2024 - 17:25:33,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:33,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:34,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:34,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:35,ETH,Close Long,2760,0.03,82.8,0,-0.5862
24/08/2024 - 17:25:35,ETH,Close Long,2760,27.7934,76709.784,0,-543.083036
24/08/2024 - 17:25:35,ETH,Close Long,2760,5.1644,14253.743999999999,0,-100.912376
24/08/2024 - 17:25:35,ETH,Close Long,2760,6.6084,18239.183999999997,0,-129.128136
24/08/2024 - 17:25:35,ETH,Close Long,2760,8.7005,24013.38,0,-170.00777
24/08/2024 - 17:25:35,ETH,Close Long,2760,3.284,9063.84,0,-64.16936
24/08/2024 - 17:25:35,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:36,ETH,Close Long,2760,9.7305,26856.179999999997,0,-190.13397
24/08/2024 - 17:25:36,ETH,Close Long,2760,1.3024,3594.624,0,-25.448896
24/08/2024 - 17:25:36,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:36,ETH,Close Long,2760,0.05,138,0,-0.977
24/08/2024 - 17:25:37,ETH,Close Long,2760,1.3024,3594.624,0,-25.448896
24/08/2024 - 17:25:37,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:37,ETH,Close Long,2760,1.6,4416,0,-31.264
24/08/2024 - 17:25:38,ETH,Close Long,2760,0.02,55.2,0,-0.3908
24/08/2024 - 17:25:38,ETH,Close Long,2760,0.05,138,0,-0.977
24/08/2024 - 17:25:38,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:38,ETH,Close Long,2760,41.8827,115596.252,0,-818.387958
24/08/2024 - 17:25:39,ETH,Close Long,2760,0.0064,17.664,0,-0.125056
24/08/2024 - 17:25:39,ETH,Close Long,2760,12.978,35819.28,0,-253.59012
24/08/2024 - 17:25:39,ETH,Close Long,2760,0.3825,1055.7,0,-7.47405
24/08/2024 - 17:25:39,ETH,Close Long,2760,7.478,20639.28,0,-146.12012
24/08/2024 - 17:25:39,ETH,Close Long,2760,0.01,27.6,0,-0.1954
24/08/2024 - 17:25:39,ETH,Close Long,2760,11.2202,30967.752,0,-219.242708
24/08/2024 - 17:25:39,ETH,Close Long,2760,5.3857,14864.532,0,-105.236578
24/08/2024 - 17:25:39,ETH,Close Long,2760,1.3124,3622.224,0,-25.644296
24/08/2024 - 17:25:40,ETH,Close Long,2760,19.8153,54690.228,0,-387.190962
24/08/2024 - 17:25:40,ETH,Close Long,2760,352.1861,972033.636,0,-6881.716394
24/08/2024 - 17:25:40,ETH,Close Long,2760,66.4723,183463.548,0,-1298.868742
24/08/2024 - 17:29:38,BTC,Open Short,63937.36787376,5.66428,362159.15409998124,90.539786,-90.539786
24/08/2024 - 17:51:16,BTC,Open Short,64104,2.72731,174831.48024,43.707868,-43.707868
24/08/2024 - 18:12:19,BTC,Open Short,64199.17811898,2.66962,171387.4098899914,42.846845,-42.846845
24/08/2024 - 18:13:22,BTC,Open Short,64175.6785535,2.66962,171324.67497999468,42.831163,-42.831163
24/08/2024 - 18:48:05,BTC,Open Short,64161.90768724,2.66962,171287.91200000964,42.821973,-42.821973
24/08/2024 - 19:06:52,BTC,Open Short,64239.18447007,2.56421,164722.7592099982,41.180682,-41.180682
24/08/2024 - 21:01:01,BTC,Close Short,64010,2.66962,170882.3762,42.720588,27.223456000000006
24/08/2024 - 21:01:04,BTC,Close Short,63989.6277489,2.56421,164082.84337000689,41.020704,78.400328
24/08/2024 - 21:01:04,BTC,Close Short,63994.60892187,2.66962,170841.2878700026,42.710319,68.322055
24/08/2024 - 21:01:04,BTC,Close Short,63995,2.66962,170842.33190000002,42.710582,67.277762
24/08/2024 - 22:00:44,BTC,Open Short,64269.58981657,2.69143,172977.102120011,43.244269,-43.244269
24/08/2024 - 22:01:18,BTC,Open Short,64308.63391208,2.69143,173082.18656998946,43.270544,-43.270544
24/08/2024 - 22:01:32,BTC,Open Short,64310.64617694,2.69143,173087.60244000162,43.27189,-43.27189
24/08/2024 - 22:07:44,BTC,Close Short,64403.04843345,3.06916,197663.2601300074,49.415806,-1023.71584
24/08/2024 - 22:08:15,BTC,Open Short,64405.06905473,3.06916,197669.46174001513,49.417363,-49.417363
24/08/2024 - 22:08:16,BTC,Open Short,64392.3686481,3.06916,197630.4821600026,49.407617,-49.407617
24/08/2024 - 22:58:10,BTC,Close Short,64101,2.69143,172523.35443,43.130834,28.730347000000002
24/08/2024 - 22:58:13,BTC,Close Short,64093.52956978,2.69143,172503.248289993,43.12581,48.841511
24/08/2024 - 23:27:08,BTC,Close Short,64051.65195082,2.69143,172390.53760999546,43.09763,161.58037099999999
24/08/2024 - 23:27:08,BTC,Close Short,64054.01616077,3.06916,196592.02423998885,49.148002,176.99949
25/08/2024 - 05:53:45,BTC,Open Short,64420.72448813,3.06916,197717.51076998908,49.429369,-49.429369
25/08/2024 - 05:53:56,BTC,Open Short,64413.20199664,3.06916,197694.42304000762,49.423595,-49.423595
25/08/2024 - 05:58:02,BTC,Open Short,64353.17355889,3.06916,197510.18616000284,49.377541,-49.377541
25/08/2024 - 06:27:03,BTC,Close Short,64165,3.06916,196932.6514,49.233158,9.694713999999998
25/08/2024 - 06:32:12,BTC,Close Short,64355.25734958,3.08079,198265.03329001256,49.566251,-576.5580229999999
25/08/2024 - 06:32:36,BTC,Open Short,64339.30388323,5.30332,341211.9170700113,85.302972,-85.302972
25/08/2024 - 06:38:27,BTC,Open Short,64417.70197791,2.57595,165936.77940999728,41.484193,-41.484193
25/08/2024 - 07:01:12,TRX,Close Short,0.15697712,478919,75179.32533328,18.794823,-1.1325470000000024
25/08/2024 - 07:01:18,BTC,Close Short,64294,2.57595,165618.1293,41.404528,-243.359008
25/08/2024 - 07:02:39,BTC,Close Short,64183,2.57595,165332.19885000002,41.333048,42.642922000000006
25/08/2024 - 07:02:39,BTC,Close Short,64186.47592175,3.06916,196998.56443999824,49.249639,40.13681699999999
25/08/2024 - 07:02:39,BTC,Close Short,64193.99432242,5.30332,340441.2939699765,85.110321,29.471501000000004
25/08/2024 - 08:15:07,BTC,Open Short,64247.36132316,0.04716,3029.9055600002257,0.757475,-0.757475
25/08/2024 - 08:15:18,BTC,Open Short,64243.04065905,2.78339,178813.43693999317,44.703356,-44.703356
25/08/2024 - 11:53:37,TRX,Open Short,0.15933623,100000,15933.623,3.983399,-3.983399
25/08/2024 - 11:53:48,TRX,Open Short,0.15933185,100000,15933.185,3.983294,-3.983294
